polish_word,english_word,polish_category,english_category,R_c
jeż,tricycle,animals,vehicles,0.142768
jeż,truck,animals,vehicles,-0.005426
jeż,ball,animals,toys,0.102784
jeż,balloon,animals,toys,0.207329
jeż,bat,animals,toys,0.205788
jeż,block,animals,toys,-0.307404
jeż,book,animals,toys,-0.095496
jeż,bubbles,animals,toys,0.086587
jeż,chalk,animals,toys,0.004913
jeż,crayon,animals,toys,0.196754
jeż,doll,animals,toys,0.247845
jeż,game,animals,toys,-0.078759
jeż,glue,animals,toys,0.115031
jeż,pen,animals,toys,0.172906
jeż,pencil,animals,toys,0.071623
jeż,present,animals,toys,-0.257222
jeż,puzzle,animals,toys,0.219489
jeż,story,animals,toys,0.019759
jeż,toy,animals,toys,0.248272
jeż,apple,animals,food_drink,0.240577
jeż,applesauce,animals,food_drink,0.029858
jeż,banana,animals,food_drink,0.193021
jeż,beans,animals,food_drink,0.0633
jeż,bread,animals,food_drink,-0.008911
jeż,butter,animals,food_drink,0.032202
jeż,cake,animals,food_drink,0.05611
jeż,candy,animals,food_drink,0.093357
jeż,carrots,animals,food_drink,0.236483
jeż,cereal,animals,food_drink,0.048003
jeż,cheerios,animals,food_drink,0.13073
jeż,cheese,animals,food_drink,0.116403
jeż,chocolate,animals,food_drink,0.171208
jeż,coffee,animals,food_drink,-0.168658
jeż,coke,animals,food_drink,0.041039
jeż,cookie,animals,food_drink,0.035541
jeż,corn,animals,food_drink,0.23508
jeż,cracker,animals,food_drink,0.270946
jeż,donut,animals,food_drink,0.089553
jeż,drink,animals,food_drink,-0.201979
jeż,egg,animals,food_drink,0.168414
jeż,food,animals,food_drink,-0.04791
jeż,grapes,animals,food_drink,0.195869
jeż,gum,animals,food_drink,0.114348
jeż,hamburger,animals,food_drink,0.137753
jeż,ice,animals,food_drink,0.029078
jeż,jello,animals,food_drink,0.034871
jeż,jelly,animals,food_drink,0.141293
jeż,juice,animals,food_drink,-0.072287
jeż,lollipop,animals,food_drink,0.358055
jeż,meat,animals,food_drink,0.146026
jeż,melon,animals,food_drink,0.289885
jeż,milk,animals,food_drink,0.034823
jeż,muffin,animals,food_drink,-0.003
jeż,noodles,animals,food_drink,-0.046096
jeż,nuts,animals,food_drink,0.14624
jeż,orange,animals,food_drink,0.225911
jeż,pancake,animals,food_drink,0.03898
jeż,peas,animals,food_drink,0.202523
jeż,pickle,animals,food_drink,0.156612
jeż,pizza,animals,food_drink,-0.075632
jeż,popcorn,animals,food_drink,0.001328
jeż,popsicle,animals,food_drink,0.030534
jeż,potato,animals,food_drink,0.225142
jeż,pretzel,animals,food_drink,0.102604
jeż,pudding,animals,food_drink,0.138891
jeż,pumpkin,animals,food_drink,0.309374
jeż,raisin,animals,food_drink,0.202574
jeż,salt,animals,food_drink,-0.017287
jeż,sandwich,animals,food_drink,-0.08885
jeż,sauce,animals,food_drink,-0.02182
jeż,soup,animals,food_drink,0.008999
jeż,spaghetti,animals,food_drink,0.026096
jeż,strawberry,animals,food_drink,0.280543
jeż,toast,animals,food_drink,-0.096133
jeż,tuna,animals,food_drink,0.250725
jeż,vanilla,animals,food_drink,0.19377
jeż,vitamins,animals,food_drink,-0.174494
jeż,water,animals,food_drink,-0.074767
jeż,yogurt,animals,food_drink,-0.014139
jeż,beads,animals,clothing,-0.047276
jeż,belt,animals,clothing,-0.171961
jeż,bib,animals,clothing,0.027109
jeż,boots,animals,clothing,-0.108404
jeż,button,animals,clothing,-0.099512
jeż,coat,animals,clothing,0.027322
jeż,diaper,animals,clothing,-0.078731
jeż,dress,animals,clothing,-0.201594
jeż,gloves,animals,clothing,-0.068738
jeż,hat,animals,clothing,0.122287
jeż,jacket,animals,clothing,-0.093956
jeż,jeans,animals,clothing,-0.20185
jeż,mittens,animals,clothing,0.199275
jeż,necklace,animals,clothing,0.008736
jeż,pajamas,animals,clothing,-0.115942
jeż,pants,animals,clothing,-0.18936
jeż,scarf,animals,clothing,-0.009233
jeż,shirt,animals,clothing,-0.091046
jeż,shoe,animals,clothing,-0.086876
jeż,shorts,animals,clothing,-0.124557
jeż,slipper,animals,clothing,0.188841
jeż,sneaker,animals,clothing,0.016961
jeż,snowsuit,animals,clothing,0.119763
jeż,sock,animals,clothing,0.181001
jeż,sweater,animals,clothing,0.027678
jeż,tights,animals,clothing,-0.024195
jeż,underpants,animals,clothing,-0.052314
jeż,zipper,animals,clothing,-0.083176
jeż,ankle,animals,body_parts,-0.111174
jeż,arm,animals,body_parts,-0.16071
jeż,cheek,animals,body_parts,0.016907
jeż,chin,animals,body_parts,-0.052897
jeż,ear,animals,body_parts,0.058112
jeż,eye,animals,body_parts,0.041366
jeż,face,animals,body_parts,-0.184857
jeż,finger,animals,body_parts,0.01809
jeż,foot,animals,body_parts,-0.108122
jeż,hair,animals,body_parts,-0.059173
jeż,hand,animals,body_parts,-0.204888
jeż,head,animals,body_parts,-0.051917
jeż,knee,animals,body_parts,-0.084987
jeż,leg,animals,body_parts,-0.157621
jeż,lips,animals,body_parts,-0.119135
jeż,mouth,animals,body_parts,-0.060664
jeż,nose,animals,body_parts,0.098214
jeż,shoulder,animals,body_parts,-0.115168
jeż,toe,animals,body_parts,-0.128213
jeż,tongue,animals,body_parts,0.08308
jeż,tooth,animals,body_parts,0.147666
jeż,tummy,animals,body_parts,-0.033709
jeż,basket,animals,household,0.003172
jeż,blanket,animals,household,-0.003291
jeż,bottle,animals,household,-0.083316
jeż,bowl,animals,household,-0.09928
jeż,box,animals,household,-0.024042
jeż,broom,animals,household,0.094624
jeż,brush,animals,household,-0.0393
jeż,bucket,animals,household,-0.03147
jeż,camera,animals,household,-0.129087
jeż,can,animals,household,-0.319373
jeż,clock,animals,household,-0.162332
jeż,comb,animals,household,-0.099284
jeż,cup,animals,household,0.033144
jeż,dish,animals,household,-0.107968
jeż,fork,animals,household,0.043829
jeż,garbage,animals,household,-0.026291
jeż,glass,animals,household,-0.108323
jeż,glasses,animals,household,-0.153164
jeż,hammer,animals,household,0.02934
jeż,jar,animals,household,-0.08795
jeż,keys,animals,household,-0.048585
jeż,knife,animals,household,-0.011803
jeż,lamp,animals,household,-0.143996
jeż,light,animals,household,-0.134255
jeż,medicine,animals,household,-0.053994
jeż,money,animals,household,-0.209393
jeż,mop,animals,household,-0.127255
jeż,nail,animals,household,-0.053731
jeż,napkin,animals,household,-0.157094
jeż,paper,animals,household,0.050698
jeż,penny,animals,household,0.355338
jeż,picture,animals,household,0.037171
jeż,pillow,animals,household,-0.018964
jeż,plant,animals,household,0.106914
jeż,plate,animals,household,-0.150191
jeż,purse,animals,household,-0.124661
jeż,radio,animals,household,-0.150803
jeż,scissors,animals,household,0.054016
jeż,soap,animals,household,-0.047401
jeż,spoon,animals,household,0.010892
jeż,tape,animals,household,-0.074312
jeż,telephone,animals,household,-0.205715
jeż,toothbrush,animals,household,-0.039855
jeż,towel,animals,household,-0.2033
jeż,trash,animals,household,-0.008599
jeż,tray,animals,household,-0.185812
jeż,vacuum,animals,household,-0.201926
jeż,walker,animals,household,0.125011
jeż,watch,animals,household,-0.32061
jeż,basement,animals,furniture_rooms,-0.229083
jeż,bathroom,animals,furniture_rooms,-0.302885
jeż,bathtub,animals,furniture_rooms,-0.078615
jeż,bed,animals,furniture_rooms,-0.248161
jeż,bedroom,animals,furniture_rooms,-0.215593
jeż,bench,animals,furniture_rooms,-0.255552
jeż,chair,animals,furniture_rooms,-0.187264
jeż,closet,animals,furniture_rooms,-0.272857
jeż,couch,animals,furniture_rooms,-0.205366
jeż,crib,animals,furniture_rooms,-0.085668
jeż,door,animals,furniture_rooms,-0.218435
jeż,drawer,animals,furniture_rooms,-0.284038
jeż,dryer,animals,furniture_rooms,-0.263981
jeż,garage,animals,furniture_rooms,-0.207681
jeż,kitchen,animals,furniture_rooms,-0.202296
jeż,oven,animals,furniture_rooms,-0.270716
jeż,porch,animals,furniture_rooms,-0.145397
jeż,potty,animals,furniture_rooms,-0.057592
jeż,refrigerator,animals,furniture_rooms,-0.197106
jeż,room,animals,furniture_rooms,-0.380384
jeż,shower,animals,furniture_rooms,-0.28607
jeż,sink,animals,furniture_rooms,-0.305981
jeż,sofa,animals,furniture_rooms,-0.206869
jeż,stairs,animals,furniture_rooms,-0.251718
jeż,stove,animals,furniture_rooms,-0.138262
jeż,table,animals,furniture_rooms,-0.305305
jeż,TV,animals,furniture_rooms,-0.153913
jeż,window,animals,furniture_rooms,-0.191725
jeż,backyard,animals,outside,0.079867
jeż,cloud,animals,outside,0.131486
jeż,flag,animals,outside,0.18509
jeż,flower,animals,outside,0.211092
jeż,garden,animals,outside,0.042112
jeż,grass,animals,outside,0.161654
jeż,hose,animals,outside,-0.167113
jeż,ladder,animals,outside,-0.156468
jeż,moon,animals,outside,0.222589
jeż,pool,animals,outside,-0.218338
jeż,rain,animals,outside,-0.013318
jeż,rock,animals,outside,0.119241
jeż,roof,animals,outside,-0.17257
jeż,sandbox,animals,outside,0.179198
jeż,shovel,animals,outside,0.040617
jeż,sidewalk,animals,outside,-0.266378
jeż,sky,animals,outside,-0.034883
jeż,slide,animals,outside,-0.216283
jeż,snow,animals,outside,0.152451
jeż,snowman,animals,outside,0.371979
jeż,sprinkler,animals,outside,-0.072231
jeż,star,animals,outside,0.123084
jeż,stick,animals,outside,-0.088689
jeż,stone,animals,outside,0.083722
jeż,street,animals,outside,-0.067612
jeż,sun,animals,outside,0.073921
jeż,swing,animals,outside,-0.166625
jeż,tree,animals,outside,0.230894
jeż,wind,animals,outside,0.021003
jeż,beach,animals,places,-0.110709
jeż,camping,animals,places,-0.011053
jeż,circus,animals,places,0.342946
jeż,country,animals,places,-0.009008
jeż,downtown,animals,places,-0.204292
jeż,farm,animals,places,0.213725
jeż,home,animals,places,-0.181938
jeż,house,animals,places,-0.11136
jeż,movie,animals,places,-0.048954
jeż,outside,animals,places,-0.222389
jeż,park,animals,places,0.067713
jeż,party,animals,places,-0.124323
jeż,picnic,animals,places,0.004968
jeż,playground,animals,places,0.07649
jeż,school,animals,places,-0.108243
jeż,store,animals,places,-0.269973
jeż,woods,animals,places,0.208997
jeż,work,animals,places,-0.473939
jeż,yard,animals,places,-0.018871
jeż,zoo,animals,places,0.432491
jeż,aunt,animals,people,0.147434
jeż,baby,animals,people,0.231897
jeż,babysitter,animals,people,0.069268
jeż,boy,animals,people,0.377575
jeż,brother,animals,people,0.242809
jeż,child,animals,people,0.193324
jeż,clown,animals,people,0.355405
jeż,cowboy,animals,people,0.317586
jeż,doctor,animals,people,-0.062084
jeż,fireman,animals,people,0.160059
jeż,friend,animals,people,0.162788
jeż,girl,animals,people,0.264283
jeż,lady,animals,people,0.377062
jeż,mailman,animals,people,0.326163
jeż,man,animals,people,0.285255
jeż,nurse,animals,people,-0.001674
jeż,people,animals,people,-0.075691
jeż,person,animals,people,0.017313
jeż,police,animals,people,-0.062555
jeż,sister,animals,people,0.181964
jeż,teacher,animals,people,0.042028
jeż,uncle,animals,people,0.226106
jeż,bath,animals,games_routines,-0.169232
jeż,breakfast,animals,games_routines,-0.222102
jeż,bye,animals,games_routines,-0.104861
jeż,call,animals,games_routines,-0.240896
jeż,dinner,animals,games_routines,-0.253106
jeż,hello,animals,games_routines,0.197478
jeż,hi,animals,games_routines,0.130421
jeż,lunch,animals,games_routines,-0.256374
jeż,nap,animals,games_routines,-0.166259
jeż,no,animals,games_routines,-0.10146
jeż,pattycake,animals,games_routines,0.365822
jeż,peekaboo,animals,games_routines,0.111076
jeż,please,animals,games_routines,-0.185672
jeż,shopping,animals,games_routines,-0.220614
jeż,snack,animals,games_routines,-0.101757
jeż,yes,animals,games_routines,0.004792
jeż,bite,animals,action_words,0.025225
jeż,blow,animals,action_words,-0.234261
jeż,break,animals,action_words,-0.414017
jeż,bring,animals,action_words,-0.302195
jeż,build,animals,action_words,-0.265442
jeż,bump,animals,action_words,-0.23942
jeż,buy,animals,action_words,-0.203845
jeż,carry,animals,action_words,-0.249626
jeż,catch,animals,action_words,-0.212164
jeż,chase,animals,action_words,0.268192
jeż,clap,animals,action_words,-0.106006
jeż,clean,animals,action_words,-0.16725
jeż,climb,animals,action_words,-0.12007
jeż,close,animals,action_words,-0.13619
jeż,cook,animals,action_words,-0.144127
jeż,cover,animals,action_words,-0.212446
jeż,cry,animals,action_words,-0.11168
jeż,cut,animals,action_words,-0.225233
jeż,dance,animals,action_words,-0.141875
jeż,draw,animals,action_words,-0.217969
jeż,drive,animals,action_words,-0.266487
jeż,drop,animals,action_words,-0.236058
jeż,dry,animals,action_words,-0.109689
jeż,dump,animals,action_words,-0.166103
jeż,eat,animals,action_words,-0.10963
jeż,fall,animals,action_words,-0.245161
jeż,feed,animals,action_words,-0.096236
jeż,find,animals,action_words,-0.246681
jeż,finish,animals,action_words,-0.361474
jeż,fit,animals,action_words,-0.31682
jeż,fix,animals,action_words,-0.381942
jeż,get,animals,action_words,-0.308352
jeż,give,animals,action_words,-0.28342
jeż,go,animals,action_words,-0.375924
jeż,hate,animals,action_words,-0.123626
jeż,have,animals,action_words,-0.172238
jeż,hear,animals,action_words,-0.174153
jeż,help,animals,action_words,-0.304899
jeż,hide,animals,action_words,-0.083534
jeż,hit,animals,action_words,-0.12548
jeż,hold,animals,action_words,-0.319076
jeż,hug,animals,action_words,0.003887
jeż,hurry,animals,action_words,-0.274289
jeż,jump,animals,action_words,-0.153485
jeż,kick,animals,action_words,-0.231091
jeż,kiss,animals,action_words,-0.039154
jeż,knock,animals,action_words,-0.230003
jeż,lick,animals,action_words,-0.014578
jeż,like,animals,action_words,-0.031096
jeż,listen,animals,action_words,-0.265372
jeż,look,animals,action_words,-0.242421
jeż,love,animals,action_words,0.011399
jeż,make,animals,action_words,-0.315058
jeż,open,animals,action_words,-0.241646
jeż,paint,animals,action_words,0.000237
jeż,pick,animals,action_words,-0.282031
jeż,play,animals,action_words,-0.085722
jeż,pour,animals,action_words,-0.296607
jeż,pretend,animals,action_words,-0.134207
jeż,pull,animals,action_words,-0.288526
jeż,push,animals,action_words,-0.317206
jeż,put,animals,action_words,-0.310561
jeż,read,animals,action_words,-0.180626
jeż,ride,animals,action_words,-0.142298
jeż,rip,animals,action_words,-0.18039
jeż,run,animals,action_words,-0.221035
jeż,say,animals,action_words,-0.184362
jeż,see,animals,action_words,-0.173232
jeż,shake,animals,action_words,-0.313566
jeż,share,animals,action_words,-0.171936
jeż,show,animals,action_words,-0.295944
jeż,sing,animals,action_words,-0.166347
jeż,sit,animals,action_words,-0.35372
jeż,skate,animals,action_words,-0.137207
jeż,sleep,animals,action_words,-0.218588
jeż,smile,animals,action_words,-0.10798
jeż,spill,animals,action_words,-0.233419
jeż,splash,animals,action_words,-0.062353
jeż,stand,animals,action_words,-0.338364
jeż,stay,animals,action_words,-0.336622
jeż,stop,animals,action_words,-0.357442
jeż,sweep,animals,action_words,-0.338152
jeż,swim,animals,action_words,-0.11954
jeż,take,animals,action_words,-0.259516
jeż,talk,animals,action_words,-0.120892
jeż,taste,animals,action_words,-0.120598
jeż,tear,animals,action_words,-0.211791
jeż,think,animals,action_words,-0.113417
jeż,throw,animals,action_words,-0.255187
jeż,tickle,animals,action_words,0.080004
jeż,touch,animals,action_words,-0.172436
jeż,wait,animals,action_words,-0.295696
jeż,wake,animals,action_words,-0.29227
jeż,walk,animals,action_words,-0.278798
jeż,wash,animals,action_words,-0.297752
jeż,wipe,animals,action_words,-0.252306
jeż,wish,animals,action_words,-0.129468
jeż,write,animals,action_words,-0.246707
jeż,asleep,animals,descriptive_words,-0.146043
jeż,awake,animals,descriptive_words,-0.220658
jeż,bad,animals,descriptive_words,-0.005718
jeż,better,animals,descriptive_words,-0.215515
jeż,big,animals,descriptive_words,0.073421
jeż,black,animals,descriptive_words,0.2709
jeż,blue,animals,descriptive_words,0.234679
jeż,broken,animals,descriptive_words,-0.049075
jeż,brown,animals,descriptive_words,0.359929
jeż,careful,animals,descriptive_words,-0.198666
jeż,cold,animals,descriptive_words,-0.115063
jeż,cute,animals,descriptive_words,0.249973
jeż,dark,animals,descriptive_words,0.09163
jeż,dirty,animals,descriptive_words,-0.04338
jeż,empty,animals,descriptive_words,-0.124775
jeż,fast,animals,descriptive_words,-0.15604
jeż,fine,animals,descriptive_words,-0.145847
jeż,first,animals,descriptive_words,-0.071444
jeż,full,animals,descriptive_words,-0.287615
jeż,gentle,animals,descriptive_words,0.14716
jeż,good,animals,descriptive_words,-0.094573
jeż,green,animals,descriptive_words,0.204263
jeż,happy,animals,descriptive_words,0.001667
jeż,hard,animals,descriptive_words,-0.135846
jeż,heavy,animals,descriptive_words,-0.033643
jeż,high,animals,descriptive_words,-0.21576
jeż,hot,animals,descriptive_words,-0.056352
jeż,hungry,animals,descriptive_words,0.080537
jeż,hurt,animals,descriptive_words,-0.075886
jeż,last,animals,descriptive_words,-0.116937
jeż,little,animals,descriptive_words,0.102548
jeż,long,animals,descriptive_words,-0.169838
jeż,loud,animals,descriptive_words,-0.074457
jeż,mad,animals,descriptive_words,0.202465
jeż,naughty,animals,descriptive_words,0.200597
jeż,new,animals,descriptive_words,-0.000767
jeż,nice,animals,descriptive_words,-0.108427
jeż,noisy,animals,descriptive_words,-0.043492
jeż,old,animals,descriptive_words,0.226682
jeż,poor,animals,descriptive_words,0.11274
jeż,pretty,animals,descriptive_words,-0.02435
jeż,quiet,animals,descriptive_words,-0.083626
jeż,red,animals,descriptive_words,0.224056
jeż,sad,animals,descriptive_words,0.11772
jeż,scared,animals,descriptive_words,0.054937
jeż,sick,animals,descriptive_words,0.00945
jeż,sleepy,animals,descriptive_words,0.1116
jeż,slow,animals,descriptive_words,-0.11618
jeż,soft,animals,descriptive_words,0.042615
jeż,sticky,animals,descriptive_words,0.049694
jeż,stuck,animals,descriptive_words,0.004299
jeż,thirsty,animals,descriptive_words,-0.006144
jeż,tiny,animals,descriptive_words,0.125551
jeż,tired,animals,descriptive_words,-0.10276
jeż,wet,animals,descriptive_words,-0.03483
jeż,white,animals,descriptive_words,0.25202
jeż,windy,animals,descriptive_words,-0.034766
jeż,yellow,animals,descriptive_words,0.255783
jeż,yucky,animals,descriptive_words,0.022766
jeż,after,animals,time_words,-0.25491
jeż,before,animals,time_words,-0.384045
jeż,day,animals,time_words,-0.337526
jeż,later,animals,time_words,-0.175788
jeż,morning,animals,time_words,-0.285264
jeż,night,animals,time_words,-0.325005
jeż,now,animals,time_words,-0.185967
jeż,time,animals,time_words,-0.387673
jeż,today,animals,time_words,-0.205865
jeż,tomorrow,animals,time_words,-0.271532
jeż,tonight,animals,time_words,-0.293808
jeż,yesterday,animals,time_words,-0.152496
jeż,he,animals,pronouns,0.01102
jeż,her,animals,pronouns,-0.093404
jeż,hers,animals,pronouns,-0.101974
jeż,him,animals,pronouns,-0.045631
jeż,his,animals,pronouns,-0.006276
jeż,I,animals,pronouns,-0.171047
jeż,it,animals,pronouns,-0.177391
jeż,me,animals,pronouns,-0.152345
jeż,mine,animals,pronouns,0.031243
jeż,my,animals,pronouns,-0.156003
jeż,myself,animals,pronouns,-0.181101
jeż,our,animals,pronouns,-0.281009
jeż,she,animals,pronouns,-0.073337
jeż,that,animals,pronouns,-0.168514
jeż,their,animals,pronouns,-0.305891
jeż,them,animals,pronouns,-0.246377
jeż,these,animals,pronouns,-0.104393
jeż,they,animals,pronouns,-0.231592
jeż,this,animals,pronouns,-0.154244
jeż,those,animals,pronouns,-0.061922
jeż,us,animals,pronouns,-0.231807
jeż,we,animals,pronouns,-0.211903
jeż,you,animals,pronouns,-0.216091
jeż,your,animals,pronouns,-0.309466
jeż,yourself,animals,pronouns,-0.255275
jeż,how,animals,question_words,-0.153975
jeż,what,animals,question_words,-0.149979
jeż,when,animals,question_words,-0.202744
jeż,where,animals,question_words,-0.255355
jeż,which,animals,question_words,-0.326613
jeż,who,animals,question_words,0.094037
jeż,why,animals,question_words,-0.058391
jeż,about,animals,locations,-0.183343
jeż,above,animals,locations,-0.222151
jeż,around,animals,locations,-0.266401
jeż,at,animals,locations,-0.438182
jeż,away,animals,locations,-0.304301
jeż,back,animals,locations,-0.314568
jeż,behind,animals,locations,-0.202589
jeż,beside,animals,locations,-0.170091
jeż,by,animals,locations,-0.012279
jeż,down,animals,locations,-0.314451
jeż,for,animals,locations,-0.325513
jeż,here,animals,locations,-0.14895
jeż,into,animals,locations,-0.253531
jeż,of,animals,locations,-0.178622
jeż,off,animals,locations,-0.350084
jeż,on,animals,locations,-0.400232
jeż,out,animals,locations,-0.315107
jeż,over,animals,locations,-0.288115
jeż,there,animals,locations,-0.170594
jeż,to,animals,locations,-0.360264
jeż,under,animals,locations,-0.117763
jeż,up,animals,locations,-0.43466
jeż,with,animals,locations,-0.168676
jeż,a,animals,quantifiers,0.017495
jeż,all,animals,quantifiers,-0.275703
jeż,an,animals,quantifiers,-0.020402
jeż,another,animals,quantifiers,-0.070848
jeż,any,animals,quantifiers,-0.259992
jeż,each,animals,quantifiers,-0.191044
jeż,every,animals,quantifiers,-0.273995
jeż,more,animals,quantifiers,-0.195467
jeż,much,animals,quantifiers,-0.150129
jeż,none,animals,quantifiers,-0.092814
jeż,not,animals,quantifiers,-0.140295
jeż,other,animals,quantifiers,-0.167252
jeż,same,animals,quantifiers,-0.103002
jeż,some,animals,quantifiers,-0.155835
jeż,the,animals,quantifiers,-0.197063
jeż,too,animals,quantifiers,-0.09415
jeż,am,animals,helping_verbs,-0.076842
jeż,are,animals,helping_verbs,-0.181395
jeż,be,animals,helping_verbs,-0.194617
jeż,could,animals,helping_verbs,-0.358334
jeż,do,animals,helping_verbs,-0.308215
jeż,does,animals,helping_verbs,-0.251892
jeż,don't,animals,helping_verbs,-0.199042
jeż,is,animals,helping_verbs,-0.093634
jeż,was,animals,helping_verbs,-0.142034
jeż,were,animals,helping_verbs,-0.207269
jeż,will,animals,helping_verbs,-0.330247
jeż,would,animals,helping_verbs,-0.283851
jeż,and,animals,connecting_words,-0.329972
jeż,because,animals,connecting_words,-0.198295
jeż,but,animals,connecting_words,-0.209284
jeż,if,animals,connecting_words,-0.218529
jeż,so,animals,connecting_words,-0.237708
jeż,then,animals,connecting_words,-0.287172
jogurt,grrr,food_drink,sounds,-0.125565
jogurt,meow,food_drink,sounds,0.056058
jogurt,moo,food_drink,sounds,0.114451
jogurt,ouch,food_drink,sounds,-0.221643
jogurt,vroom,food_drink,sounds,-0.03044
jogurt,alligator,food_drink,animals,0.254336
jogurt,animal,food_drink,animals,0.172878
jogurt,ant,food_drink,animals,0.299588
jogurt,bear,food_drink,animals,0.001807
jogurt,bee,food_drink,animals,0.291337
jogurt,bird,food_drink,animals,0.163135
jogurt,bug,food_drink,animals,0.256174
jogurt,bunny,food_drink,animals,0.16368
jogurt,butterfly,food_drink,animals,0.247284
jogurt,cat,food_drink,animals,0.131826
jogurt,chicken,food_drink,animals,0.436887
jogurt,cow,food_drink,animals,0.336621
jogurt,deer,food_drink,animals,0.164038
jogurt,dog,food_drink,animals,0.124147
jogurt,donkey,food_drink,animals,0.170151
jogurt,duck,food_drink,animals,0.170592
jogurt,elephant,food_drink,animals,0.099161
jogurt,fish,food_drink,animals,0.348195
jogurt,frog,food_drink,animals,0.194171
jogurt,giraffe,food_drink,animals,0.131963
jogurt,goose,food_drink,animals,0.254427
jogurt,hen,food_drink,animals,0.158773
jogurt,horse,food_drink,animals,0.110857
jogurt,kitty,food_drink,animals,0.014882
jogurt,lamb,food_drink,animals,0.281929
jogurt,lion,food_drink,animals,-0.015618
jogurt,monkey,food_drink,animals,0.190411
jogurt,moose,food_drink,animals,0.038629
jogurt,mouse,food_drink,animals,0.132149
jogurt,owl,food_drink,animals,0.089133
jogurt,penguin,food_drink,animals,0.024311
jogurt,pig,food_drink,animals,0.223069
jogurt,pony,food_drink,animals,0.124459
jogurt,puppy,food_drink,animals,0.121509
jogurt,rooster,food_drink,animals,0.167754
jogurt,sheep,food_drink,animals,0.200669
jogurt,squirrel,food_drink,animals,0.201091
jogurt,teddybear,food_drink,animals,0.240972
jogurt,tiger,food_drink,animals,0.009415
jogurt,turkey,food_drink,animals,0.181821
jogurt,turtle,food_drink,animals,0.232494
jogurt,wolf,food_drink,animals,-0.081956
jogurt,zebra,food_drink,animals,0.276255
jogurt,airplane,food_drink,vehicles,0.06695
jogurt,bicycle,food_drink,vehicles,0.144563
jogurt,boat,food_drink,vehicles,-0.131331
jogurt,bus,food_drink,vehicles,-0.066822
jogurt,car,food_drink,vehicles,-0.041342
jogurt,firetruck,food_drink,vehicles,0.020541
jogurt,helicopter,food_drink,vehicles,-0.121148
jogurt,motorcycle,food_drink,vehicles,0.012758
jogurt,sled,food_drink,vehicles,-0.00668
jogurt,stroller,food_drink,vehicles,0.00301
jogurt,tractor,food_drink,vehicles,0.021376
jogurt,train,food_drink,vehicles,-0.130223
jogurt,tricycle,food_drink,vehicles,0.074829
jogurt,truck,food_drink,vehicles,0.10159
jogurt,ball,food_drink,toys,0.115547
jogurt,balloon,food_drink,toys,0.270746
jogurt,bat,food_drink,toys,0.060629
jogurt,block,food_drink,toys,-0.142994
jogurt,book,food_drink,toys,-0.267835
jogurt,bubbles,food_drink,toys,0.454903
jogurt,chalk,food_drink,toys,0.399991
jogurt,crayon,food_drink,toys,0.381371
jogurt,doll,food_drink,toys,0.078438
jogurt,game,food_drink,toys,-0.223485
jogurt,glue,food_drink,toys,0.406321
jogurt,pen,food_drink,toys,0.018785
jogurt,pencil,food_drink,toys,0.223658
jogurt,present,food_drink,toys,-0.355202
jogurt,puzzle,food_drink,toys,0.015545
jogurt,story,food_drink,toys,-0.346815
jogurt,toy,food_drink,toys,0.127977
jogurt,apple,food_drink,food_drink,0.270573
jogurt,applesauce,food_drink,food_drink,0.6809
jogurt,banana,food_drink,food_drink,0.636893
jogurt,beans,food_drink,food_drink,0.546118
jogurt,bread,food_drink,food_drink,0.641462
jogurt,butter,food_drink,food_drink,0.678826
jogurt,cake,food_drink,food_drink,0.543834
jogurt,candy,food_drink,food_drink,0.523671
jogurt,carrots,food_drink,food_drink,0.658538
jogurt,cereal,food_drink,food_drink,0.710306
jogurt,cheerios,food_drink,food_drink,0.560416
jogurt,cheese,food_drink,food_drink,0.659921
jogurt,chocolate,food_drink,food_drink,0.727728
jogurt,coffee,food_drink,food_drink,0.52477
jogurt,coke,food_drink,food_drink,0.547056
jogurt,cookie,food_drink,food_drink,0.47557
jogurt,corn,food_drink,food_drink,0.575067
jogurt,cracker,food_drink,food_drink,0.534578
jogurt,donut,food_drink,food_drink,0.590652
jogurt,drink,food_drink,food_drink,0.446079
jogurt,egg,food_drink,food_drink,0.52617
jogurt,food,food_drink,food_drink,0.5058
jogurt,grapes,food_drink,food_drink,0.657501
jogurt,gum,food_drink,food_drink,0.489979
jogurt,hamburger,food_drink,food_drink,0.536379
jogurt,ice,food_drink,food_drink,0.541067
jogurt,jello,food_drink,food_drink,0.596735
jogurt,jelly,food_drink,food_drink,0.600772
jogurt,juice,food_drink,food_drink,0.699407
jogurt,lollipop,food_drink,food_drink,0.150812
jogurt,meat,food_drink,food_drink,0.502578
jogurt,melon,food_drink,food_drink,0.585944
jogurt,milk,food_drink,food_drink,0.676956
jogurt,muffin,food_drink,food_drink,0.60076
jogurt,noodles,food_drink,food_drink,0.530415
jogurt,nuts,food_drink,food_drink,0.56308
jogurt,orange,food_drink,food_drink,0.519632
jogurt,pancake,food_drink,food_drink,0.55676
jogurt,peas,food_drink,food_drink,0.520143
jogurt,pickle,food_drink,food_drink,0.593819
jogurt,pizza,food_drink,food_drink,0.511349
jogurt,popcorn,food_drink,food_drink,0.597219
jogurt,popsicle,food_drink,food_drink,0.539822
jogurt,potato,food_drink,food_drink,0.635061
jogurt,pretzel,food_drink,food_drink,0.558271
jogurt,pudding,food_drink,food_drink,0.648549
